request_type,headers,payload_size,response_time,ip_reputation,url,user_agent,anomaly_score,label
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.111.114; Content-Type: application/x-www-form-urlencoded,241.05770598718146,1030.3166198933895,10.23044614186906,/index?q=8dppuz9sqzv1a,Chrome/124.0,0.0,normal
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.1.105; Content-Type: application/x-www-form-urlencoded,21.95724784333562,108.8043428631706,81.91221907913422,/search?q=qxc3msgisvrw,curl/8.5.0,0.054112779655147575,normal
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.219.180; Content-Type: application/x-www-form-urlencoded; X-SQL-Test: ' OR '1'='1,719.8034434529179,477.2069535104532,47.7759918490594,/api/data?q=' OR '1'='1,python-requests/2.31,0.7526121545571484,sql_injection
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.58.163; Content-Type: application/x-www-form-urlencoded,156.27342296467725,229.9333849367678,59.49930681764594,/search?q=qzdlaus,Mozilla/5.0,0.0,normal
PUT,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.180.3; Content-Type: application/x-www-form-urlencoded; X-SQL-Test: ' OR '1'='1,229.39441568932278,91.34418271887253,85.69028031481126,/login?q=cjwra84accs' OR '1'='1,Mozilla/5.0,0.75,sql_injection
DELETE,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.214.84; Content-Type: application/json,76.86738734172734,116.81515685439454,75.2080627156398,/admin?q=4uz8,curl/8.5.0,0.0,normal
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.141.43; Content-Type: application/json; X-SQL-Test: ' OR '1'='1,1599.085851182153,188.35171761072735,74.92108800421575,/index?q=l662e' OR '1'='1,curl/8.5.0,0.751917068020188,sql_injection
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.176.155; Content-Type: application/x-www-form-urlencoded,1044.4161511614088,189.3175523214073,6.943052062801243,/index?q=676ecgxvw3r5,Chrome/124.0,0.0,normal
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.128.3; Content-Type: application/x-www-form-urlencoded; X-SQL-Test: ' OR '1'='1,394.12977496675126,317.6755100509079,42.523881211128185,/search?q=' OR '1'='1,Mozilla/5.0,0.75,sql_injection
DELETE,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.15.215; Content-Type: text/html,1111.0457256694829,269.2060268558732,72.57293476308094,/index?q=76,curl/8.5.0,0.0,normal
GET,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.84.166; Content-Type: text/html,96.17788341787576,129.6420935511828,66.3635237223161,/index?q=yy6bst2f,Mozilla/5.0,0.025132260028033288,normal
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.222.164; Content-Type: application/json; X-XSS-Test: <img src=x onerror=alert(1)>,557.163050306095,309.3412243552811,99.19034870052135,/login?q=<script>alert('x')</script>,python-requests/2.31,0.7002861118415361,xss
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.11.10; Content-Type: application/json,1162.160135724341,248.00153446423846,36.9009688350899,/admin?q=7stn6,curl/8.5.0,0.055921892361648184,normal
DELETE,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.21.8; Content-Type: application/json,622.2582172443219,65.63077165343753,95.3361439970941,/login?q=qhpr6alfep,curl/8.5.0,0.3818552176852855,normal
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.230.15; Content-Type: application/x-www-form-urlencoded,862.9251699770392,64.05518503464072,62.87719130306338,/login?q=ny5vp2,Chrome/124.0,0.7960254454184575,brute_force
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.213.49; Content-Type: application/json,477.6007426179624,277.4594559473028,81.97507858481897,/login?q=2,python-requests/2.31,0.07080356304543381,normal
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.182.127; Content-Type: application/json,976.3807694663872,183.32256664142866,62.7127644686662,/index?q=qw9ib,Chrome/124.0,0.0,normal
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.124.40; Content-Type: application/x-www-form-urlencoded,305.33984767082626,478.36829426644465,77.25522796053266,/index?q=q3if,Mozilla/5.0,0.18572113221229924,normal
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.209.119; Content-Type: text/html,471.2377328812096,148.85362223895953,91.360050028018,/search?q=62emawccg98oc2,curl/8.5.0,0.3493840123383868,normal
PUT,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.35.42; Content-Type: application/x-www-form-urlencoded; X-XSS-Test: <img src=x onerror=alert(1)>,564.398482118269,521.422571613527,90.10266321558396,/login?q=zp96tm6e<script>alert('x')</script>,Mozilla/5.0,0.7,xss
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.73.111; Content-Type: application/x-www-form-urlencoded,684.9664255271326,548.6317863839894,78.00541444872073,/index?q=0fzbms,Mozilla/5.0,0.00547492292480406,normal
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.199.136; Content-Type: text/html,286.21257927471487,591.5131624645621,54.06440217798182,/search?q=fuzs1hnxz45byb,curl/8.5.0,0.12483738189161811,normal
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.115.79; Content-Type: application/x-www-form-urlencoded; X-SQL-Test: ' OR '1'='1,993.4468608541821,981.4244254128291,90.19677286180492,/index?q=gq5vmw' OR '1'='1,curl/8.5.0,0.75,sql_injection
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.172.140; Content-Type: text/html,701.5485530650833,67.87312805158366,38.98516037898165,/search?q=h9ygw,python-requests/2.31,0.36348574386362453,normal
GET,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.232.226; Content-Type: text/html,371.763205044161,871.6169474472148,100.0,/login?q=w6pxemle411,curl/8.5.0,0.9838287641249601,ddos
PUT,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.166.188; Content-Type: application/x-www-form-urlencoded,229.89314471894542,176.43109630062722,47.04952345902588,/api/data?q=5rq7g83l8kdy5t,curl/8.5.0,0.0,normal
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.104.61; Content-Type: application/x-www-form-urlencoded,651.8091160692287,317.9641698604956,39.74597641464605,/search?q=8bmprg93gosb,curl/8.5.0,0.8,ddos
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.133.219; Content-Type: text/html,1355.545106284808,166.8327741207365,93.93522317404432,/search?q=d,python-requests/2.31,0.20608376523077782,normal
POST,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.248.243; Content-Type: text/html,404.8656181686262,213.98321112109863,94.3476279998307,/search?q=zqx184m8po,python-requests/2.31,0.025690126961557563,normal
GET,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.102.124; Content-Type: text/html,1257.4299410066735,201.89964687077608,40.083360192890105,/login?q=ou86swma2xp,Mozilla/5.0,0.65,brute_force
DELETE,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.92.243; Content-Type: text/html,502.7150917652296,703.6146196165829,51.10123233270199,/login?q=l45tq9,python-requests/2.31,0.8,ddos
PUT,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.126.204; Content-Type: application/json,308.8081479410188,432.4684051958478,68.43407238576737,/index?q=opxwj,curl/8.5.0,0.8,ddos
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.130.101; Content-Type: application/x-www-form-urlencoded,705.9804158495278,426.3884664414615,75.76238512724308,/search?q=1g3g92xd2e232z,python-requests/2.31,0.65,brute_force
PUT,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.244.40; Content-Type: text/html,511.39376235556256,271.70540882485864,64.0184948832636,/index?q=e2800h5tjm28h2,python-requests/2.31,0.8006115738149331,ddos
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.248.241; Content-Type: application/json; X-SQL-Test: ' OR '1'='1,814.9826658744039,343.8206283134011,35.53852234469443,/search?q=k2qzwtbx4' OR '1'='1,python-requests/2.31,0.8095516270827648,sql_injection
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.245.137; Content-Type: application/json,1809.9842465170336,101.24361241334526,66.19772784633004,/search?q=wc5tj27th,python-requests/2.31,0.43185997132302745,normal
DELETE,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.110.229; Content-Type: text/html,128.0991632986923,918.3400805688057,80.34568307858298,/api/data?q=gqazo648ahl,python-requests/2.31,0.8,ddos
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.38.22; Content-Type: text/html,979.6642349383413,313.05943468424095,67.11449246993969,/api/data?q=bgpq,Chrome/124.0,0.0,normal
POST,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.78.9; Content-Type: application/x-www-form-urlencoded,669.6013468868466,112.03154234376365,81.00209812244191,/search?q=wqi9ip964fjp,Chrome/124.0,0.0,normal
GET,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.155.198; Content-Type: text/html,132.48329431264395,162.84994670579346,36.573122302804045,/api/data?q=9bznpqvd,python-requests/2.31,0.12272436513619735,normal
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.67.24; Content-Type: application/x-www-form-urlencoded; X-XSS-Test: <img src=x onerror=alert(1)>,452.58271496329576,218.65071416096066,37.86022498109931,/index?q=z97ilbeeve<script>alert('x')</script>,python-requests/2.31,0.7,xss
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.112.132; Content-Type: text/html,623.8725583129067,393.17581943580245,63.7518015779777,/api/data?q=yd58j79,curl/8.5.0,0.13197973390304818,normal
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.103.146; Content-Type: application/x-www-form-urlencoded,464.0798129574145,51.821903308488274,0.0,/admin?q=fah6uxys,Mozilla/5.0,0.4299505926090409,normal
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.240.117; Content-Type: application/json,111.21483629005346,218.35021019461544,52.33088025868984,/index?q=pk5f86r,Mozilla/5.0,0.7544930914515983,brute_force
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.55.79; Content-Type: application/json,374.5950947911261,530.214666448501,75.17428362664981,/index?q=lqtzslu7g8o,Mozilla/5.0,0.2374491767763862,normal
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.252.92; Content-Type: text/html,229.35803758984574,152.77474339776683,64.29985682975705,/index?q=edvr8qxbmo,Mozilla/5.0,0.0,normal
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.47.167; Content-Type: application/json,877.3141845556751,228.45116079147064,38.282700578920675,/login?q=4l4sjlt,Mozilla/5.0,0.4679895535890044,normal
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.172.215; Content-Type: application/json; X-SQL-Test: ' OR '1'='1,252.6043498234565,197.53467501013262,77.77956852750609,/api/data?q=fklmlu' OR '1'='1,curl/8.5.0,0.75,sql_injection
DELETE,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.85.46; Content-Type: application/json,759.4039078179993,280.07019440884966,52.858127060246744,/admin?q=,Chrome/124.0,0.3230447561763447,normal
PUT,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.130.54; Content-Type: application/json; X-XSS-Test: <img src=x onerror=alert(1)>,225.2656353760636,30.738100478713275,31.152674888811433,/api/data?q=0yxhi3spx<script>alert('x')</script>,Chrome/124.0,0.9349763690058861,xss
DELETE,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.3.71; Content-Type: application/x-www-form-urlencoded,1459.865097679878,164.944862168944,100.0,/login?q=u,Mozilla/5.0,0.14923463227777714,normal
DELETE,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.71.70; Content-Type: text/html,147.46361141843644,236.1185095229202,88.22046594149091,/admin?q=npij,Chrome/124.0,0.2888832961893153,normal
DELETE,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.143.179; Content-Type: text/html; X-XSS-Test: <img src=x onerror=alert(1)>,173.57120547663865,84.6959063624991,79.36213943978214,/index?q=d711<script>alert('x')</script>,Mozilla/5.0,0.7,xss
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.41.138; Content-Type: application/x-www-form-urlencoded; X-SQL-Test: ' OR '1'='1,678.6064991910703,107.10158689680942,21.820771923031167,/api/data?q=hrmxwl' OR '1'='1,Mozilla/5.0,1.0,sql_injection
DELETE,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.151.47; Content-Type: application/x-www-form-urlencoded,1135.732930448453,404.42837959211045,23.417140042400142,/index?q=zn2f,python-requests/2.31,0.35265948141647196,normal
POST,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.89.51; Content-Type: application/x-www-form-urlencoded,28.73200494431816,231.35464722883896,53.63666072504225,/admin?q=pc5etn5,curl/8.5.0,0.0,normal
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.205.236; Content-Type: application/x-www-form-urlencoded,273.06882806970395,366.14110485262216,69.47826842344469,/admin?q=0to01y6nhnaprg,python-requests/2.31,0.0,normal
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.7.220; Content-Type: application/x-www-form-urlencoded,660.3404186239918,233.92344669549234,81.20090490121261,/index?q=n30pf6rplt23zv,Mozilla/5.0,0.14085784248995703,normal
PUT,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.232.205; Content-Type: text/html; X-XSS-Test: <img src=x onerror=alert(1)>,557.7722075680432,187.16165778356623,63.29254557354862,/admin?q=q20<script>alert('x')</script>,Mozilla/5.0,0.7261814589929653,xss
DELETE,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.201.245; Content-Type: application/json,167.9476650622483,167.69967274057225,100.0,/api/data?q=f2qvxqukge,Chrome/124.0,0.8590508629100907,brute_force
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.133.198; Content-Type: text/html,85.48046831383755,181.8298293160731,100.0,/search?q=i0du4uy,python-requests/2.31,0.19192254331295897,normal
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.147.196; Content-Type: text/html,1286.6259688059902,247.43688774252334,96.20999719533853,/api/data?q=g9powl2,Chrome/124.0,0.18783993418468745,normal
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.195.26; Content-Type: application/x-www-form-urlencoded,544.5947036135685,109.79372607985388,58.25043566674979,/index?q=igdeek1p,Mozilla/5.0,0.7292394360716467,brute_force
DELETE,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.72.99; Content-Type: application/x-www-form-urlencoded,231.5328096693101,446.1972702872488,38.09472757482365,/login?q=,python-requests/2.31,0.1206741373068692,normal
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.44.186; Content-Type: application/json,348.13163694806593,720.5081659772704,73.95237189667024,/api/data?q=aiqacz4zw3,curl/8.5.0,0.1996541318943762,normal
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.180.128; Content-Type: text/html,594.6038959423505,132.57902178686697,90.55165195081318,/search?q=nh,curl/8.5.0,0.8,ddos
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.51.59; Content-Type: text/html,892.4337814735957,102.97851401486096,76.95891995697956,/index?q=zhsv268c,python-requests/2.31,0.7351330189094039,brute_force
PUT,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.97.119; Content-Type: application/json,515.528113140946,59.29427213544787,32.28869195056107,/login?q=lukn77ydzpj,Mozilla/5.0,0.5159990707496654,normal
PUT,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.86.22; Content-Type: text/html,1601.6914408683153,199.6332335155427,56.40982759767368,/api/data?q=zjdbcgp4js1,Mozilla/5.0,0.46493597904491085,normal
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.100.38; Content-Type: text/html,720.706854576451,162.76565080737632,93.28190000007305,/login?q=6lb1jvqzcgh,Chrome/124.0,0.4714341136080035,normal
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.191.78; Content-Type: text/html,200.66441070416346,130.51710088147664,93.81899222985476,/api/data?q=778sh61,Mozilla/5.0,0.20482147204468415,normal
DELETE,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.176.243; Content-Type: text/html,76.68325449228733,101.40395852249895,87.77613260993408,/admin?q=m0hjhthign,Chrome/124.0,0.7613597407501085,brute_force
PUT,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.203.63; Content-Type: application/json,805.1728100350807,593.2613359290433,100.0,/admin?q=cec,Mozilla/5.0,0.10500909429345912,normal
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.119.190; Content-Type: application/json,463.45342803270466,307.7931902997701,53.64589862144723,/index?q=14zvuamuiqu4v,Chrome/124.0,0.018623477317602277,normal
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.28.18; Content-Type: application/x-www-form-urlencoded,305.8609111165923,111.38128416499507,99.08440137908875,/index?q=8485epq55,Chrome/124.0,0.1354026120869261,normal
DELETE,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.49.117; Content-Type: text/html,881.8295075782268,211.8854198535698,16.854130725735473,/admin?q=ne7pg,Chrome/124.0,0.18549138498619286,normal
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.166.220; Content-Type: text/html,1185.914614782025,59.69788800812113,95.19642243637284,/search?q=5fx6l0rm3m,curl/8.5.0,0.0,normal
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.87.171; Content-Type: text/html,594.4975065017652,219.74454561128687,58.00733151105442,/index?q=13,python-requests/2.31,0.19546210074118694,normal
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.156.86; Content-Type: text/html,634.9104332086102,398.9106512347105,100.0,/api/data?q=mlekk44mny66op,Chrome/124.0,0.0,normal
POST,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.31.235; Content-Type: application/x-www-form-urlencoded; X-SQL-Test: ' OR '1'='1,642.3327299267983,112.58114953425498,40.63196046977278,/admin?q=hn6wulbm' OR '1'='1,curl/8.5.0,0.75,sql_injection
DELETE,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.13.133; Content-Type: text/html; X-XSS-Test: <img src=x onerror=alert(1)>,723.3600179132135,16.16174848324594,36.65848193304401,/login?q=5lmsy4yp<script>alert('x')</script>,Mozilla/5.0,0.7,xss
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.127.49; Content-Type: text/html,358.29560495534247,395.55766837076845,56.498343675318935,/admin?q=hh67o98,curl/8.5.0,0.24684943730875716,normal
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.92.86; Content-Type: text/html,213.19020547721806,109.89322750438669,27.214106824131143,/index?q=d7vewo4iyyui,python-requests/2.31,0.765789766957646,brute_force
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.76.134; Content-Type: application/json,107.43075697172688,321.9246180822175,21.782964128428944,/api/data?q=ypjk4l4n,python-requests/2.31,0.2917680573503995,normal
POST,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.164.241; Content-Type: application/x-www-form-urlencoded,848.2049159723492,716.5539188173607,94.12943208764726,/admin?q=o7fqtiew6nqs,Mozilla/5.0,0.8505813163423737,brute_force
POST,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.210.41; Content-Type: application/x-www-form-urlencoded,49.69078092766785,216.32694425800878,62.555096094400994,/login?q=d,Chrome/124.0,0.6934112300567317,brute_force
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.80.149; Content-Type: application/json,1050.4923725730775,262.6704575680323,30.97037607789474,/admin?q=a53huvrbi,python-requests/2.31,0.0,normal
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.167.118; Content-Type: application/x-www-form-urlencoded,699.8145105567422,203.59699131105407,85.62258986635108,/login?q=r5ww,python-requests/2.31,0.11566914556696044,normal
GET,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.46.250; Content-Type: application/json,470.4125292870128,368.2465085134664,92.2951888563796,/search?q=,python-requests/2.31,0.65,brute_force
PUT,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.140.86; Content-Type: text/html,879.3922143506277,495.1434063549636,51.55658238287898,/index?q=8,Mozilla/5.0,0.3180909482001777,normal
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.20.53; Content-Type: text/html,954.2650769144699,245.2087052758369,68.56823972944744,/index?q=wvd7f148,python-requests/2.31,0.021719681905834926,normal
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.194.111; Content-Type: application/json; X-XSS-Test: <img src=x onerror=alert(1)>,1733.5120352006002,158.3543389817267,0.0,/api/data?q=shb335a<script>alert('x')</script>,curl/8.5.0,0.839327779098822,xss
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.51.137; Content-Type: text/html,705.8115915003888,266.360259303148,74.18247251363833,/admin?q=,python-requests/2.31,0.9879340128954466,brute_force
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.151.101; Content-Type: application/x-www-form-urlencoded; X-SQL-Test: ' OR '1'='1,911.0279902587794,297.0506159039098,65.64169796645326,/login?q=bb7t' OR '1'='1,Mozilla/5.0,0.75,sql_injection
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.205.18; Content-Type: text/html; X-SQL-Test: ' OR '1'='1,746.7568628013781,225.93439151812137,86.55657455399049,/login?q=82qha9gex1q' OR '1'='1,Mozilla/5.0,0.821299414824593,sql_injection
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.153.208; Content-Type: text/html; X-SQL-Test: ' OR '1'='1,599.902902264948,248.71122359584703,100.0,/login?q=memayd9j1f0lc' OR '1'='1,curl/8.5.0,0.75,sql_injection
PUT,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.203.181; Content-Type: application/json,119.25443112505747,8.057979112394559,78.12461436441863,/search?q=6m85kx8s,curl/8.5.0,0.26553524702562764,normal
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.11.10; Content-Type: text/html,700.6999510820028,22.415112404160343,87.78975268676744,/admin?q=ycct1wcxft,python-requests/2.31,0.8,ddos
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.158.187; Content-Type: application/json,1185.6561421660758,462.79460859973665,43.5875732343685,/index?q=ny0w,python-requests/2.31,0.18959324495895064,normal
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.220.14; Content-Type: application/x-www-form-urlencoded,1978.8423347616215,125.47926585984702,50.77645937765194,/api/data?q=opqskeenz,Chrome/124.0,0.8,ddos
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.120.47; Content-Type: text/html,643.1185633034207,205.78182148233478,73.04396525773574,/login?q=2nd,Chrome/124.0,0.39631676581465036,normal
PUT,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.68.252; Content-Type: text/html,521.1396927356393,1090.1541396572798,88.1122765095432,/api/data?q=96964u00h5z,curl/8.5.0,0.29286447170773267,normal
GET,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.180.234; Content-Type: application/x-www-form-urlencoded; X-XSS-Test: <img src=x onerror=alert(1)>,535.5859305446967,95.51395514852007,37.91309823413666,/login?q=0r0vpbe<script>alert('x')</script>,curl/8.5.0,0.8341116230856428,xss
POST,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.160.42; Content-Type: application/x-www-form-urlencoded,548.6198650866467,103.88679410863354,86.59115867582103,/index?q=e25fbfd2,python-requests/2.31,0.2893846187780549,normal
DELETE,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.111.202; Content-Type: text/html,1153.674276048133,557.1096966236553,33.77336230197525,/login?q=1ivh0syux,Chrome/124.0,0.8,ddos
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.110.103; Content-Type: application/json,97.01391792864207,120.78126011358198,88.17918037458942,/admin?q=ozl0r90,Mozilla/5.0,0.5073902162055072,normal
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.86.184; Content-Type: application/x-www-form-urlencoded,231.3336522757911,297.66618356967626,96.04484738287998,/login?q=0dxwsc0c1q4jv,curl/8.5.0,0.2201883463906668,normal
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.2.1; Content-Type: text/html,269.20367136662156,100.96604986861041,74.61431568745732,/index?q=eg75m3,Mozilla/5.0,0.29475555616018567,normal
PUT,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.202.53; Content-Type: application/json; X-XSS-Test: <img src=x onerror=alert(1)>,389.2587346052028,111.98657052724053,72.26830336005548,/index?q=tf7nw<script>alert('x')</script>,curl/8.5.0,0.7,xss
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.149.15; Content-Type: application/x-www-form-urlencoded,780.9319445045284,75.11205706122281,74.62387005451083,/admin?q=jy4u0q64zu9a,Chrome/124.0,0.24084006482038597,normal
DELETE,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.71.47; Content-Type: text/html,583.9344734098017,396.9031845459067,94.17663924902209,/login?q=pepgai,curl/8.5.0,0.12540971209303087,normal
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.215.238; Content-Type: application/json,941.9509245076106,140.10568818254885,76.96158632355342,/index?q=1ebur,curl/8.5.0,0.5405741840391831,normal
DELETE,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.208.188; Content-Type: application/x-www-form-urlencoded,521.1399965772185,114.56451944855677,73.27637999318507,/admin?q=27qm0z1ml,Chrome/124.0,0.13517212744254142,normal
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.254.8; Content-Type: application/x-www-form-urlencoded,251.59514033829828,138.42424683565244,55.882697106051964,/api/data?q=s95g1rewvzls,python-requests/2.31,0.20894014834619543,normal
